"student_id","name","total_enrollments","avg_completion_pct","engagement_segment"
"STU00398","Satria Hakim",0,0.00,"Inactive"
"STU02746","Sinta Lestari",3,53.00,"Low Engagement"
"STU00346","Luthfi Wulandari",3,93.00,"Focused Learner"
"STU02507","Winda Kusuma",0,0.00,"Inactive"
"STU00277","Nadia Setiawan",0,0.00,"Inactive"
"STU01542","Citra Ramadhan",2,41.00,"Low Engagement"
"STU00978","Tia Wulandari",3,68.67,"Low Engagement"
"STU02239","Reza Wibowo",3,36.00,"Low Engagement"
"STU01908","Maya Wibowo",2,77.50,"Low Engagement"
"STU00588","Nadia Cahyani",11,46.09,"At Risk"
"STU01021","Gita Ramadhan",3,35.67,"Low Engagement"
"STU02972","Intan Pertiwi",0,0.00,"Inactive"
"STU01584","Ratna Kurniawan",3,36.33,"Low Engagement"
"STU01036","Putra Susanto",2,44.00,"Low Engagement"
"STU00244","Hana Lestari",9,58.56,"At Risk"
"STU01741","Umi Susanto",5,65.00,"Low Engagement"
"STU01195","Andi Wibowo",1,93.00,"Focused Learner"
"STU01563","Iqbal Hakim",0,0.00,"Inactive"
"STU02652","Aditya Hakim",3,51.33,"Low Engagement"
"STU02524","Iqbal Wibowo",0,0.00,"Inactive"
"STU02625","Andi Cahyani",1,3.00,"Low Engagement"
"STU01019","Gita Setyowati",4,63.50,"Low Engagement"
"STU01512","Permata Rahmawati",2,10.50,"Low Engagement"
"STU00069","Panji Putra",0,0.00,"Inactive"
"STU01403","Kirana Wijaya",4,77.00,"Low Engagement"
"STU01951","Vina Hakim",10,54.50,"At Risk"
"STU00047","Gita Maulana",3,59.00,"Low Engagement"
"STU01012","Lestari Pratama",0,0.00,"Inactive"
"STU00772","Hana Kurniawan",3,81.67,"Focused Learner"
"STU01429","Indah Setiawan",9,26.67,"At Risk"
"STU01553","Panji Setiawan",3,100.00,"Focused Learner"
"STU00392","Iqbal Setyowati",5,34.80,"Low Engagement"
"STU02908","Yoga Anggraini",0,0.00,"Inactive"
"STU01708","Zahra Nugroho",0,0.00,"Inactive"
"STU02082","Naufal Anggara",9,47.44,"At Risk"
"STU01726","Rizky Setiawan",3,66.67,"Low Engagement"
"STU02498","Siti Wulandari",11,62.73,"At Risk"
"STU02832","Putra Setiawan",1,100.00,"Focused Learner"
"STU01423","Hana Anggara",6,72.17,"Low Engagement"
"STU00318","Eko Susanto",2,54.50,"Low Engagement"
"STU02416","Fitri Cahyani",0,0.00,"Inactive"
"STU02073","Nita Setiawan",1,100.00,"Focused Learner"
"STU01663","Bagus Pratama",3,52.67,"Low Engagement"
"STU02569","Ayu Susanto",6,85.33,"Focused Learner"
"STU02218","Sari Iskandar",3,69.67,"Low Engagement"
"STU01905","Wahyu Hapsari",3,66.00,"Low Engagement"
"STU00950","Tia Setiawan",6,70.17,"Low Engagement"
"STU00998","Yuni Kurniawan",11,55.18,"At Risk"
"STU02547","Zahra Anggraini",3,100.00,"Focused Learner"
"STU02409","Dewi Santoso",7,56.43,"Low Engagement"
"STU02180","Andi Hakim",6,54.17,"Low Engagement"
"STU00441","Ferdi Putra",1,100.00,"Focused Learner"
"STU01386","Bayu Ramadhan",2,39.00,"Low Engagement"
"STU00306","Reno Anggraini",4,38.50,"Low Engagement"
"STU02196","Gilang Permadi",3,81.00,"Focused Learner"
"STU00993","Hana Pratama",9,75.11,"At Risk"
"STU01214","Ferdi Hidayat",2,3.50,"Low Engagement"
"STU02367","Adi Kurniawan",10,64.80,"At Risk"
"STU02856","Hendra Kurniawan",0,0.00,"Inactive"
"STU00603","Intan Saputra",0,0.00,"Inactive"
"STU01152","Bagus Pertiwi",5,87.40,"Focused Learner"
"STU00374","Wahyu Kurniawan",0,0.00,"Inactive"
"STU01874","Arif Wibowo",0,0.00,"Inactive"
"STU02737","Bagus Ramadhan",3,30.33,"Low Engagement"
"STU01205","Rizky Susanto",5,76.60,"Low Engagement"
"STU01466","Iqbal Cahyani",0,0.00,"Inactive"
"STU02710","Arif Pertiwi",3,6.67,"Low Engagement"
"STU02544","Fajar Wulandari",2,73.50,"Low Engagement"
"STU02158","Krisna Saputra",5,38.40,"Low Engagement"
"STU01291","Luthfi Hidayat",11,58.45,"At Risk"
"STU01975","Krisna Setyowati",10,60.80,"At Risk"
"STU02230","Siti Pratama",0,0.00,"Inactive"
"STU00883","Adi Santoso",4,47.75,"Low Engagement"
"STU02773","Adi Lestari",0,0.00,"Inactive"
"STU01925","Hana Kurniawan",6,40.33,"Low Engagement"
"STU02641","Mawar Rahmawati",1,91.00,"Focused Learner"
"STU00440","Mawar Kusuma",1,63.00,"Low Engagement"
"STU01334","Surya Hapsari",4,91.25,"Focused Learner"
"STU01960","Wahyu Yusuf",3,44.33,"Low Engagement"
"STU00140","Budi Rahmawati",7,67.00,"Low Engagement"
"STU02151","Sinta Saputra",7,52.71,"Low Engagement"
"STU00539","Intan Kurniawan",11,45.09,"At Risk"
"STU02454","Mawar Setyowati",5,83.80,"Focused Learner"
"STU00135","Nita Mahendra",11,73.00,"At Risk"
"STU01696","Hendra Wulandari",3,72.33,"Low Engagement"
"STU00649","Galih Ramadhan",3,73.67,"Low Engagement"
"STU01185","Wahyu Kurniawan",3,31.33,"Low Engagement"
"STU01052","Surya Setiawan",2,36.50,"Low Engagement"
"STU00734","Arif Wibowo",7,61.86,"Low Engagement"
"STU02858","Gilang Wibowo",1,27.00,"Low Engagement"
"STU00913","Eko Nugroho",3,44.67,"Low Engagement"
"STU00228","Eko Wijaya",3,6.33,"Low Engagement"
"STU00674","Zahra Setiawan",6,41.83,"Low Engagement"
"STU02445","Rahmat Putra",0,0.00,"Inactive"
"STU02765","Permata Wijaya",5,18.40,"Low Engagement"
"STU02366","Luthfi Cahyani",3,100.00,"Focused Learner"
"STU00439","Andi Kurniawan",0,0.00,"Inactive"
"STU02778","Naufal Damayanti",2,51.50,"Low Engagement"
"STU00999","Nita Rahmawati",2,12.50,"Low Engagement"
"STU00359","Hana Yusuf",6,65.50,"Low Engagement"
"STU00624","Vina Lestari",6,82.50,"Focused Learner"
"STU02697","Winda Hidayat",0,0.00,"Inactive"
"STU02607","Eko Saputra",11,34.73,"At Risk"
"STU00598","Mawar Hidayat",8,16.13,"At Risk"
"STU01112","Eko Nugroho",4,39.00,"Low Engagement"
"STU02480","Fajar Iskandar",4,65.00,"Low Engagement"
"STU00748","Zahra Wibowo",5,72.60,"Low Engagement"
"STU02101","Rizky Saputra",1,100.00,"Focused Learner"
"STU01986","Maya Iskandar",5,86.60,"Focused Learner"
"STU00181","Diah Hakim",3,28.33,"Low Engagement"
"STU01140","Mawar Susanto",1,100.00,"Focused Learner"
"STU00317","Gilang Hidayat",9,50.67,"At Risk"
"STU02016","Yoga Pratama",6,75.33,"Low Engagement"
"STU00113","Wahyu Cahyani",0,0.00,"Inactive"
"STU01948","Putri Damayanti",0,0.00,"Inactive"
"STU00867","Zahra Lestari",0,0.00,"Inactive"
"STU01292","Wahyu Wijaya",1,16.00,"Low Engagement"
"STU00336","Olivia Wibowo",10,31.50,"At Risk"
"STU02706","Citra Saputra",1,5.00,"Low Engagement"
"STU02643","Maya Santoso",0,0.00,"Inactive"
"STU00639","Hadi Setiawan",9,44.89,"At Risk"
"STU01974","Bagus Setyowati",6,47.33,"Low Engagement"
"STU00911","Fajar Putra",0,0.00,"Inactive"
"STU01728","Indah Pertiwi",10,36.30,"At Risk"
"STU01330","Rahmat Lestari",6,62.83,"Low Engagement"
"STU01788","Mega Wibowo",0,0.00,"Inactive"
"STU02570","Aditya Kurniawan",11,46.18,"At Risk"
"STU02106","Winda Ramadhan",3,98.67,"Focused Learner"
"STU01723","Eka Iskandar",2,63.00,"Low Engagement"
"STU00115","Sari Nugroho",2,5.00,"Low Engagement"
"STU02516","Dimas Hakim",6,44.33,"Low Engagement"
"STU01328","Reno Ramadhan",10,67.10,"At Risk"
"STU00325","Arif Ramadhan",5,56.60,"Low Engagement"
"STU00077","Fitri Pertiwi",1,36.00,"Low Engagement"
"STU02899","Reno Pratama",4,54.00,"Low Engagement"
"STU00409","Nadia Pratama",1,100.00,"Focused Learner"
"STU00917","Bayu Mahendra",1,30.00,"Low Engagement"
"STU00593","Yoga Anggraini",1,98.00,"Focused Learner"
"STU00208","Vina Nugroho",6,61.00,"Low Engagement"
"STU02759","Mawar Permadi",0,0.00,"Inactive"
"STU01669","Citra Kurniawan",9,46.78,"At Risk"
"STU01524","Siti Yusuf",1,100.00,"Focused Learner"
"STU00499","Umi Pertiwi",0,0.00,"Inactive"
"STU02665","Bagus Pratama",1,100.00,"Focused Learner"
"STU02415","Luthfi Maulana",11,58.27,"At Risk"
"STU00903","Surya Hakim",3,53.33,"Low Engagement"
"STU00342","Vina Pramudita",2,75.50,"Low Engagement"
"STU01980","Dewi Pramudita",3,77.00,"Low Engagement"
"STU02327","Putra Kusuma",3,66.67,"Low Engagement"
"STU02111","Bayu Pramudita",1,3.00,"Low Engagement"
"STU02882","Yoga Wibowo",2,76.00,"Low Engagement"
"STU01033","Hendra Anggara",0,0.00,"Inactive"
"STU00092","Arif Hidayat",6,21.33,"Low Engagement"
"STU02004","Wahyu Kusuma",4,76.00,"Low Engagement"
"STU01836","Sinta Pertiwi",4,63.25,"Low Engagement"
"STU01628","Maya Setyowati",11,62.91,"At Risk"
"STU01083","Zahra Hakim",3,50.33,"Low Engagement"
"STU00303","Dito Anggara",0,0.00,"Inactive"
"STU02848","Dito Rahmawati",5,81.60,"Focused Learner"
"STU01796","Nita Permadi",3,50.33,"Low Engagement"
"STU02967","Krisna Saputra",6,47.83,"Low Engagement"
"STU02504","Naufal Santoso",5,62.80,"Low Engagement"
"STU00028","Bagus Santoso",1,27.00,"Low Engagement"
"STU00171","Tia Anggraini",3,74.67,"Low Engagement"
"STU01946","Winda Pramudita",2,56.00,"Low Engagement"
"STU01949","Rahmat Wulandari",0,0.00,"Inactive"
"STU01204","Putra Hapsari",0,0.00,"Inactive"
"STU02991","Naufal Wibowo",0,0.00,"Inactive"
"STU02216","Siti Pertiwi",1,46.00,"Low Engagement"
"STU02013","Krisna Kurniawan",2,4.50,"Low Engagement"
"STU00863","Ayu Damayanti",2,54.00,"Low Engagement"
"STU02461","Arif Pratama",5,57.40,"Low Engagement"
"STU02567","Sari Hakim",1,53.00,"Low Engagement"
"STU01358","Yuni Setyowati",6,62.83,"Low Engagement"
"STU00222","Dimas Hidayat",10,47.80,"At Risk"
"STU00620","Indah Rahmawati",2,6.50,"Low Engagement"
"STU00227","Arif Damayanti",6,82.50,"Focused Learner"
"STU02138","Ayu Ramadhan",1,22.00,"Low Engagement"
"STU00851","Nadia Pertiwi",6,33.50,"Low Engagement"
"STU02037","Sinta Hakim",0,0.00,"Inactive"
"STU01568","Tia Hakim",3,84.00,"Focused Learner"
"STU00973","Diah Setyowati",3,82.67,"Focused Learner"
"STU02119","Putri Mahendra",6,43.17,"Low Engagement"
"STU01158","Mawar Santoso",4,65.50,"Low Engagement"
"STU01837","Vina Kurniawan",1,100.00,"Focused Learner"
"STU01120","Rahmat Wijaya",3,100.00,"Focused Learner"
"STU00383","Winda Anggraini",2,64.50,"Low Engagement"
"STU00059","Umi Lestari",3,46.33,"Low Engagement"
"STU01747","Aditya Anggara",1,100.00,"Focused Learner"
"STU00355","Lestari Pramudita",3,28.00,"Low Engagement"
"STU02913","Kirana Pramudita",6,69.67,"Low Engagement"
"STU02960","Umi Mahendra",3,44.67,"Low Engagement"
"STU01800","Maya Iskandar",3,75.33,"Low Engagement"
"STU01051","Satria Wulandari",0,0.00,"Inactive"
"STU00623","Krisna Setiawan",4,57.00,"Low Engagement"
"STU02740","Nadia Pramudita",2,24.50,"Low Engagement"
"STU00134","Eko Yusuf",0,0.00,"Inactive"
"STU01296","Luthfi Pratama",5,77.40,"Low Engagement"
"STU00385","Yuni Hapsari",5,59.60,"Low Engagement"
"STU02435","Surya Pramudita",2,37.50,"Low Engagement"
"STU01622","Hadi Setiawan",4,58.50,"Low Engagement"
"STU00180","Wahyu Kurniawan",4,69.50,"Low Engagement"
"STU02742","Reno Pertiwi",0,0.00,"Inactive"
"STU02614","Nadia Permadi",3,100.00,"Focused Learner"
"STU01210","Maya Yusuf",2,51.50,"Low Engagement"
"STU01525","Naufal Hidayat",2,100.00,"Focused Learner"
"STU00945","Nita Anggraini",4,57.75,"Low Engagement"
"STU02777","Tia Anggara",6,66.33,"Low Engagement"
"STU02363","Maya Wijaya",10,40.70,"At Risk"
"STU00728","Nita Kurniawan",1,100.00,"Focused Learner"
"STU00372","Ratna Pratama",3,79.00,"Low Engagement"
"STU02131","Wahyu Pertiwi",3,94.67,"Focused Learner"
"STU00284","Andi Cahyani",9,62.00,"At Risk"
"STU02483","Bagus Setyowati",3,50.67,"Low Engagement"
"STU00881","Reno Anggraini",11,44.36,"At Risk"
"STU02492","Lestari Wijaya",0,0.00,"Inactive"
"STU01890","Rizky Putra",3,9.33,"Low Engagement"
"STU01721","Eka Pratama",1,6.00,"Low Engagement"
"STU01770","Permata Permadi",2,51.00,"Low Engagement"
"STU01288","Yoga Lestari",2,65.00,"Low Engagement"
"STU02442","Putri Pertiwi",3,67.67,"Low Engagement"
"STU00794","Nita Kurniawan",3,99.33,"Focused Learner"
"STU01830","Tia Setyowati",6,84.17,"Focused Learner"
"STU00615","Ayu Damayanti",0,0.00,"Inactive"
"STU01492","Hendra Yusuf",1,15.00,"Low Engagement"
"STU02966","Winda Hakim",0,0.00,"Inactive"
"STU00198","Eko Iskandar",2,52.50,"Low Engagement"
"STU01674","Budi Nugroho",7,44.14,"Low Engagement"
"STU00764","Krisna Nugroho",0,0.00,"Inactive"
"STU01768","Panji Hakim",0,0.00,"Inactive"
"STU02958","Mawar Pramudita",1,100.00,"Focused Learner"
"STU01819","Andi Hakim",5,48.20,"Low Engagement"
"STU01808","Zahra Saputra",3,72.33,"Low Engagement"
"STU01957","Olivia Hapsari",4,59.00,"Low Engagement"
"STU01838","Wahyu Damayanti",11,37.73,"At Risk"
"STU00238","Ferdi Anggara",11,57.27,"At Risk"
"STU00472","Ratna Ramadhan",3,34.67,"Low Engagement"
"STU02127","Ratna Hapsari",11,50.27,"At Risk"
"STU00835","Ferdi Susanto",6,49.50,"Low Engagement"
"STU02850","Eko Pramudita",1,52.00,"Low Engagement"
"STU02202","Hendra Putra",3,29.67,"Low Engagement"
"STU00936","Galih Cahyani",5,71.80,"Low Engagement"
"STU00622","Dimas Wulandari",6,59.17,"Low Engagement"
"STU01717","Zahra Setyowati",3,36.33,"Low Engagement"
"STU00828","Tia Setyowati",3,38.00,"Low Engagement"
"STU02576","Hendra Hakim",6,80.33,"Focused Learner"
"STU01111","Indah Anggraini",1,77.00,"Low Engagement"
"STU01784","Budi Maulana",3,33.67,"Low Engagement"
"STU01671","Luthfi Santoso",10,70.20,"At Risk"
"STU02486","Permata Wibowo",3,74.67,"Low Engagement"
"STU01162","Sinta Anggraini",1,100.00,"Focused Learner"
"STU01813","Hendra Anggraini",5,31.40,"Low Engagement"
"STU02795","Intan Mahendra",1,100.00,"Focused Learner"
"STU00931","Putra Susanto",1,100.00,"Focused Learner"
"STU01620","Bagus Permadi",9,80.56,"Highly Engaged"
"STU01544","Intan Iskandar",6,41.33,"Low Engagement"
"STU01073","Arif Yusuf",3,45.67,"Low Engagement"
"STU02392","Surya Setiawan",1,100.00,"Focused Learner"
"STU00692","Fitri Putra",8,55.00,"At Risk"
"STU02411","Gilang Setyowati",2,59.50,"Low Engagement"
"STU00370","Reza Hapsari",0,0.00,"Inactive"
"STU02154","Lestari Setiawan",5,21.20,"Low Engagement"
"STU00777","Bayu Anggraini",0,0.00,"Inactive"
"STU01452","Nadia Cahyani",9,49.67,"At Risk"
"STU01858","Diah Hakim",0,0.00,"Inactive"
"STU02656","Hadi Permadi",2,4.00,"Low Engagement"
"STU02278","Luthfi Damayanti",3,61.67,"Low Engagement"
"STU01909","Eko Wibowo",5,60.80,"Low Engagement"
"STU01498","Gilang Anggraini",3,20.67,"Low Engagement"
"STU01132","Panji Wijaya",2,51.00,"Low Engagement"
"STU02946","Iqbal Kurniawan",1,1.00,"Low Engagement"
"STU00980","Sari Anggraini",8,54.38,"At Risk"
"STU00561","Fitri Permadi",1,32.00,"Low Engagement"
"STU00130","Arif Wijaya",1,9.00,"Low Engagement"
"STU00660","Zahra Anggraini",0,0.00,"Inactive"
"STU02894","Budi Saputra",3,51.00,"Low Engagement"
"STU02165","Panji Saputra",6,61.67,"Low Engagement"
"STU01713","Yoga Nugroho",3,81.00,"Focused Learner"
"STU02025","Adi Anggara",3,61.00,"Low Engagement"
"STU02069","Budi Wibowo",3,5.33,"Low Engagement"
"STU00614","Rahmat Setyowati",2,2.50,"Low Engagement"
"STU00706","Krisna Kurniawan",4,71.00,"Low Engagement"
"STU01449","Dimas Damayanti",3,67.00,"Low Engagement"
"STU01345","Zahra Wijaya",0,0.00,"Inactive"
"STU01055","Galih Wijaya",0,0.00,"Inactive"
"STU00637","Hana Lestari",4,39.75,"Low Engagement"
"STU00977","Bayu Wibowo",0,0.00,"Inactive"
"STU00504","Citra Iskandar",5,42.20,"Low Engagement"
"STU00387","Surya Anggara",2,100.00,"Focused Learner"
"STU00293","Naufal Cahyani",0,0.00,"Inactive"
"STU01134","Nita Cahyani",1,7.00,"Low Engagement"
"STU01075","Nadia Kurniawan",4,71.25,"Low Engagement"
"STU00815","Maya Maulana",1,99.00,"Focused Learner"
"STU01259","Krisna Pratama",0,0.00,"Inactive"
"STU00672","Ferdi Hapsari",6,81.50,"Focused Learner"
"STU02262","Citra Putra",1,18.00,"Low Engagement"
"STU01413","Putri Putra",4,45.75,"Low Engagement"
"STU01201","Zahra Hakim",6,76.67,"Low Engagement"
"STU02920","Wahyu Cahyani",2,95.50,"Focused Learner"
"STU02615","Hendra Permadi",1,92.00,"Focused Learner"
"STU00543","Budi Kusuma",1,66.00,"Low Engagement"
"STU00124","Reno Mahendra",3,58.67,"Low Engagement"
"STU00808","Umi Setiawan",3,50.33,"Low Engagement"
"STU00408","Reza Susanto",3,56.00,"Low Engagement"
"STU01576","Indah Kurniawan",3,67.00,"Low Engagement"
"STU02664","Arif Ramadhan",3,67.00,"Low Engagement"
"STU00804","Winda Putra",3,4.33,"Low Engagement"
"STU02914","Yuni Setiawan",6,37.33,"Low Engagement"
"STU02020","Satria Wulandari",6,55.67,"Low Engagement"
"STU02725","Putra Anggraini",3,38.00,"Low Engagement"
"STU00887","Dito Anggraini",6,47.17,"Low Engagement"
"STU02579","Indah Susanto",7,32.86,"Low Engagement"
"STU00555","Permata Kusuma",6,41.33,"Low Engagement"
"STU01262","Galih Susanto",6,32.83,"Low Engagement"
"STU02462","Ratna Maulana",0,0.00,"Inactive"
"STU01203","Rizky Hidayat",0,0.00,"Inactive"
"STU01121","Galih Anggara",1,51.00,"Low Engagement"
"STU01039","Rizky Santoso",1,100.00,"Focused Learner"
"STU01764","Gilang Ramadhan",0,0.00,"Inactive"
"STU00094","Dewi Saputra",2,48.50,"Low Engagement"
"STU00001","Arif Setyowati",6,81.50,"Focused Learner"
"STU00085","Iqbal Ramadhan",3,21.00,"Low Engagement"
"STU00319","Hendra Anggara",3,31.00,"Low Engagement"
"STU01475","Iqbal Permadi",4,78.00,"Low Engagement"
"STU00451","Bagus Rahmawati",7,37.00,"Low Engagement"
"STU00530","Panji Wijaya",4,59.75,"Low Engagement"
"STU00896","Reno Rahmawati",3,35.67,"Low Engagement"
"STU00533","Mawar Yusuf",3,16.00,"Low Engagement"
"STU02900","Winda Santoso",10,74.10,"At Risk"
"STU00514","Ayu Maulana",1,100.00,"Focused Learner"
"STU02687","Luthfi Lestari",1,6.00,"Low Engagement"
"STU02823","Maya Pramudita",0,0.00,"Inactive"
"STU02352","Ayu Hidayat",6,40.83,"Low Engagement"
"STU00480","Fitri Kusuma",3,80.67,"Focused Learner"
"STU01901","Sari Wibowo",6,52.83,"Low Engagement"
"STU01486","Ferdi Damayanti",3,54.00,"Low Engagement"
"STU01040","Maya Yusuf",1,67.00,"Low Engagement"
"STU00463","Satria Setiawan",4,75.25,"Low Engagement"
"STU01772","Lestari Iskandar",5,45.80,"Low Engagement"
"STU00205","Eko Pratama",6,52.00,"Low Engagement"
"STU02426","Naufal Pramudita",4,65.25,"Low Engagement"
"STU01596","Budi Putra",5,53.20,"Low Engagement"
"STU02595","Yuni Nugroho",4,65.50,"Low Engagement"
"STU02377","Luthfi Mahendra",2,100.00,"Focused Learner"
"STU00428","Gilang Putra",3,39.00,"Low Engagement"
"STU00373","Wahyu Saputra",2,100.00,"Focused Learner"
"STU01146","Yuni Saputra",3,100.00,"Focused Learner"
"STU02156","Sari Damayanti",2,51.50,"Low Engagement"
"STU02721","Mega Anggara",0,0.00,"Inactive"
"STU00831","Diah Susanto",1,7.00,"Low Engagement"
"STU01803","Dimas Pratama",4,52.75,"Low Engagement"
"STU02648","Tia Setyowati",1,100.00,"Focused Learner"
"STU01668","Reza Rahmawati",1,100.00,"Focused Learner"
"STU00323","Yoga Damayanti",0,0.00,"Inactive"
"STU02594","Panji Pertiwi",2,28.00,"Low Engagement"
"STU01078","Nita Hidayat",2,27.50,"Low Engagement"
"STU00088","Galih Wulandari",3,60.67,"Low Engagement"
"STU01131","Kirana Iskandar",0,0.00,"Inactive"
"STU00524","Kirana Maulana",0,0.00,"Inactive"
"STU00629","Wahyu Iskandar",2,66.00,"Low Engagement"
"STU02214","Panji Pertiwi",5,31.60,"Low Engagement"
"STU01430","Dimas Cahyani",2,53.00,"Low Engagement"
"STU00596","Diah Yusuf",6,41.17,"Low Engagement"
"STU01886","Reno Damayanti",3,70.33,"Low Engagement"
"STU02651","Yoga Hidayat",1,47.00,"Low Engagement"
"STU00023","Nita Susanto",5,51.40,"Low Engagement"
"STU01695","Mawar Yusuf",0,0.00,"Inactive"
"STU00381","Mega Anggraini",4,51.00,"Low Engagement"
"STU00399","Intan Susanto",0,0.00,"Inactive"
"STU01412","Bagus Pramudita",0,0.00,"Inactive"
"STU02295","Diah Santoso",3,24.67,"Low Engagement"
"STU01144","Fitri Damayanti",2,29.00,"Low Engagement"
"STU00554","Intan Lestari",3,21.67,"Low Engagement"
"STU00651","Putri Susanto",8,58.25,"At Risk"
"STU02705","Iqbal Rahmawati",9,63.78,"At Risk"
"STU02635","Budi Permadi",1,1.00,"Low Engagement"
"STU00948","Nita Mahendra",1,59.00,"Low Engagement"
"STU02983","Putri Wibowo",2,100.00,"Focused Learner"
"STU01727","Zahra Setyowati",4,60.25,"Low Engagement"
"STU02720","Hadi Rahmawati",4,30.50,"Low Engagement"
"STU00154","Panji Permadi",8,65.88,"At Risk"
"STU02895","Panji Setyowati",3,78.00,"Low Engagement"
"STU00150","Eka Wulandari",4,80.25,"Focused Learner"
"STU02465","Mega Wulandari",5,57.60,"Low Engagement"
"STU01319","Winda Pertiwi",8,57.00,"At Risk"
"STU01256","Winda Setyowati",4,34.75,"Low Engagement"
"STU01202","Zahra Pramudita",1,66.00,"Low Engagement"
"STU00571","Naufal Cahyani",3,78.00,"Low Engagement"
"STU00937","Satria Anggara",2,20.50,"Low Engagement"
"STU00585","Satria Hidayat",1,4.00,"Low Engagement"
"STU02045","Luthfi Susanto",1,5.00,"Low Engagement"
"STU01270","Galih Wibowo",2,50.00,"Low Engagement"
"STU00483","Dimas Anggara",1,100.00,"Focused Learner"
"STU01966","Iqbal Pratama",7,58.71,"Low Engagement"
"STU00078","Fitri Anggara",3,67.67,"Low Engagement"
"STU02890","Krisna Ramadhan",9,57.78,"At Risk"
"STU01234","Gilang Putra",5,88.00,"Focused Learner"
"STU00287","Krisna Setiawan",3,73.33,"Low Engagement"
"STU00589","Ayu Mahendra",0,0.00,"Inactive"
"STU01678","Dewi Santoso",0,0.00,"Inactive"
"STU01585","Surya Anggara",5,61.80,"Low Engagement"
"STU01148","Andi Setiawan",6,82.17,"Focused Learner"
"STU01400","Winda Susanto",3,56.33,"Low Engagement"
"STU00426","Siti Mahendra",1,40.00,"Low Engagement"
"STU01008","Sari Rahmawati",6,49.00,"Low Engagement"
"STU01246","Arif Saputra",0,0.00,"Inactive"
"STU02001","Iqbal Kurniawan",1,63.00,"Low Engagement"
"STU01095","Eko Yusuf",1,100.00,"Focused Learner"
"STU02916","Lestari Hidayat",0,0.00,"Inactive"
"STU00073","Ratna Setyowati",8,51.88,"At Risk"
"STU01675","Gita Santoso",11,58.00,"At Risk"
"STU01642","Dewi Anggara",0,0.00,"Inactive"
"STU02941","Fitri Lestari",2,28.50,"Low Engagement"
"STU00301","Fitri Pramudita",8,32.38,"At Risk"
"STU01359","Intan Wulandari",3,68.33,"Low Engagement"
"STU00944","Andi Anggraini",1,100.00,"Focused Learner"
"STU00520","Kirana Cahyani",6,67.83,"Low Engagement"
"STU00178","Reza Damayanti",3,63.67,"Low Engagement"
"STU02372","Maya Maulana",1,100.00,"Focused Learner"
"STU00515","Putri Rahmawati",2,22.50,"Low Engagement"
"STU00153","Nadia Damayanti",5,41.80,"Low Engagement"
"STU00966","Galih Iskandar",11,40.64,"At Risk"
"STU02834","Vina Kusuma",2,72.00,"Low Engagement"
"STU01176","Mawar Putra",4,85.00,"Focused Learner"
"STU01605","Putra Maulana",3,55.33,"Low Engagement"
"STU00044","Lestari Iskandar",3,95.00,"Focused Learner"
"STU00344","Vina Setyowati",3,65.67,"Low Engagement"
"STU00206","Maya Cahyani",3,69.00,"Low Engagement"
"STU00678","Olivia Yusuf",3,41.00,"Low Engagement"
"STU01034","Ferdi Yusuf",1,4.00,"Low Engagement"
"STU00951","Putri Lestari",5,62.60,"Low Engagement"
"STU02860","Hendra Mahendra",5,31.40,"Low Engagement"
"STU02283","Iqbal Pramudita",4,76.50,"Low Engagement"
"STU01863","Putri Susanto",0,0.00,"Inactive"
"STU02265","Panji Lestari",0,0.00,"Inactive"
"STU02157","Andi Anggraini",3,54.67,"Low Engagement"
"STU00434","Bayu Maulana",8,73.38,"At Risk"
"STU01958","Dimas Wijaya",0,0.00,"Inactive"
"STU00884","Reno Rahmawati",1,100.00,"Focused Learner"
"STU00025","Arif Rahmawati",11,37.82,"At Risk"
"STU00095","Ferdi Hakim",0,0.00,"Inactive"
"STU01013","Rizky Permadi",6,58.83,"Low Engagement"
"STU01739","Yuni Pramudita",3,55.33,"Low Engagement"
"STU01411","Luthfi Wibowo",1,54.00,"Low Engagement"
"STU02514","Wahyu Permadi",0,0.00,"Inactive"
"STU01511","Kirana Pramudita",11,40.82,"At Risk"
"STU00518","Dimas Yusuf",2,50.00,"Low Engagement"
"STU01848","Fajar Hakim",0,0.00,"Inactive"
"STU01344","Permata Nugroho",3,92.67,"Focused Learner"
"STU00256","Aditya Kurniawan",2,60.00,"Low Engagement"
"STU00673","Sinta Anggraini",0,0.00,"Inactive"
"STU02095","Gilang Saputra",9,53.11,"At Risk"
"STU01208","Kirana Santoso",0,0.00,"Inactive"
"STU02553","Galih Permadi",1,15.00,"Low Engagement"
"STU01782","Olivia Hakim",4,69.00,"Low Engagement"
"STU02937","Bagus Setiawan",5,60.60,"Low Engagement"
"STU01487","Fitri Mahendra",3,68.67,"Low Engagement"
"STU00805","Yuni Kusuma",0,0.00,"Inactive"
"STU00912","Kirana Damayanti",3,55.00,"Low Engagement"
"STU00785","Hana Kusuma",2,3.00,"Low Engagement"
"STU00273","Diah Pramudita",3,68.33,"Low Engagement"
"STU02215","Luthfi Iskandar",3,81.00,"Focused Learner"
"STU01617","Hana Setyowati",10,46.20,"At Risk"
"STU02058","Putri Wulandari",3,75.67,"Low Engagement"
"STU00010","Budi Kusuma",3,79.33,"Low Engagement"
"STU01209","Diah Nugroho",6,75.50,"Low Engagement"
"STU00432","Nadia Mahendra",1,69.00,"Low Engagement"
